file,line,keyword,code_snippet,risk_level,explanation,needs_modification
src/stage3_baseline_models.py,402,.groupby(,"for values, group in fold_rows.groupby(group_cols, dropna=False):",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage3_baseline_models.py,425,.groupby(,"for values, group in fold_rows.groupby(group_cols, dropna=False):",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage3_baseline_models.py,478,id,groups = df[config.id_col],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,484,.groupby(,df.groupby(config.id_col).size().value_counts().sort_index().to_dict(),safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage3_baseline_models.py,484,id,df.groupby(config.id_col).size().value_counts().sort_index().to_dict(),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,500,id,"f""- Subjects: `{df[config.id_col].nunique()}`"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,503,class,"f""- Record-level class distribution: `{distribution(df[config.label_col])}`"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage3_baseline_models.py,504,class,"f""- Subject-level class distribution: """,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage3_baseline_models.py,505,id,"f""`{subject_label_distribution(df, config.id_col, config.label_col)}`"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,522,sex_male,"""- Dataset 2 prepared file only contains metadata cleanup and sex_male """,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,524,id,"""cross-validation. Scaling for Logistic Regression and SVM-RBF is """,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,531,GroupKFold,"f""- StratifiedGroupKFold unavailable; fallback reason: `{fallback_reason}`"",",safe,Grouped splitters protect subject-level train/test separation.,no
src/stage3_baseline_models.py,531,StratifiedGroupKFold,"f""- StratifiedGroupKFold unavailable; fallback reason: `{fallback_reason}`"",",safe,Grouped splitters protect subject-level train/test separation.,no
src/stage3_baseline_models.py,536,id,"for fold, (train_idx, test_idx) in enumerate(splits, start=1):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,541,id,"train_idx,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,542,id,"test_idx,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,547,id,train_df = df.iloc[train_idx],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,548,id,test_df = df.iloc[test_idx],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,550,id,"f""- Fold {fold}: train subjects `{train_df[config.id_col].nunique()}`, """,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,551,id,"f""test subjects `{test_df[config.id_col].nunique()}`, """,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,553,class,"f""test subject classes """,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage3_baseline_models.py,554,id,"f""`{subject_label_distribution(test_df, config.id_col, config.label_col)}`""",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,576,id,"test_df[config.id_col].nunique(),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,665,train_test_split,"""- No row-wise random `train_test_split` was used."",",safe,Only appears in report guardrail text stating it was not used.,no
src/stage3_baseline_models.py,666,ID,"""- All train/test splits are grouped by subject ID."",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage3_baseline_models.py,667,id,"""- Standardization is only applied inside sklearn `Pipeline` objects."",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,668,SMOTE,"""- No SMOTE, PCA, feature selection, SHAP, clustering, or large grid search was used."",",warning,SMOTE appears; verify it is not used outside grouped CV.,no
src/stage3_baseline_models.py,668,id,"""- No SMOTE, PCA, feature selection, SHAP, clustering, or large grid search was used."",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,668,cluster,"""- No SMOTE, PCA, feature selection, SHAP, clustering, or large grid search was used."",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,670,sex_male,"""- `sex_male` is excluded from the main `acoustic_only` models."",",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage3_baseline_models.py,690,class,"""Positive class: `1 = PD`; negative class: `0 = Healthy`."",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,16,LogisticRegressionCV,from sklearn.linear_model import LogisticRegressionCV,safe,Stage 4 L1 stability selection uses LogisticRegressionCV inside a fold-level Pipeline.,no
src/stage4_biomarker_identification.py,52,id,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,52,sex_male,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,52,gender,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,52,class,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,67,id,"required = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,67,sex_male,"required = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,67,gender,"required = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,67,class,"required = {""id"", ""gender"", ""class"", ""sex_male""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,73,.groupby(,"if int(df.groupby(""id"")[""class""].nunique(dropna=False).max()) != 1:",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage4_biomarker_identification.py,73,id,"if int(df.groupby(""id"")[""class""].nunique(dropna=False).max()) != 1:",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,73,class,"if int(df.groupby(""id"")[""class""].nunique(dropna=False).max()) != 1:",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,74,class,"raise ValueError(""Dataset 1 has subjects with inconsistent class labels"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage4_biomarker_identification.py,75,.groupby(,"if int(df.groupby(""id"")[""sex_male""].nunique(dropna=False).max()) != 1:",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage4_biomarker_identification.py,75,id,"if int(df.groupby(""id"")[""sex_male""].nunique(dropna=False).max()) != 1:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,75,sex_male,"if int(df.groupby(""id"")[""sex_male""].nunique(dropna=False).max()) != 1:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,76,sex_male,"raise ValueError(""Dataset 1 has subjects with inconsistent sex_male values"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,88,id,forbidden = METADATA_COLUMNS & set(columns),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,89,id,if forbidden:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,90,id,"raise ValueError(f""Forbidden metadata columns in acoustic features: {forbidden}"")",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,95,.groupby(,"feature_means = df.groupby(""id"", dropna=False)[features].mean().reset_index()",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage4_biomarker_identification.py,95,id,"feature_means = df.groupby(""id"", dropna=False)[features].mean().reset_index()",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,97,.groupby(,"df.groupby(""id"", dropna=False)",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage4_biomarker_identification.py,97,id,"df.groupby(""id"", dropna=False)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,99,class,"class_label=(""class"", ""first""),",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage4_biomarker_identification.py,100,sex_male,"sex_male=(""sex_male"", ""first""),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,101,id,"record_count=(""id"", ""size""),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,104,class,".rename(columns={""class_label"": ""class""})",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage4_biomarker_identification.py,106,id,"subject_table = subject_meta.merge(feature_means, on=""id"", how=""left"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,118,class,"""class_distribution"": {",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage4_biomarker_identification.py,120,class,"for k, v in subject_table[""class""].value_counts().sort_index().items()",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,182,id,valid = np.isfinite(p),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,183,id,if not valid.any():,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,185,id,valid_p = p[valid],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,186,id,order = np.argsort(valid_p),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,187,id,ordered_p = valid_p[order],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage4_biomarker_identification.py,194,id,adjusted[valid] = q,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
